id,target
24381,black
24382,black
24383,black
24384,white
24385,white
24386,white
24387,white
24388,black
24389,white
24390,white
24391,white
24392,white
24393,white
24394,white
24395,white
24396,white
24397,white
24398,white
24399,white
24400,white
24401,white
24402,white
24403,white
24404,white
24405,white
24406,white
24407,white
24408,white
24409,white
24410,white
24411,white
24412,white
24413,white
24414,white
24415,white
24416,white
24417,white
24418,white
24419,white
24420,white
24421,black
24422,black
24423,black
24424,black
24425,white
24426,draw
24427,white
24428,black
24429,white
24430,black
24431,white
24432,draw
24433,white
24434,draw
24435,white
24436,white
24437,draw
24438,white
24439,white
24440,white
24441,white
24442,white
24443,white
24444,white
24445,white
24446,white
24447,white
24448,white
24449,white
24450,white
24451,white
24452,white
24453,white
24454,white
24455,white
24456,white
24457,white
24458,white
24459,white
24460,white
24461,white
24462,white
24463,white
24464,white
24465,white
24466,white
24467,white
24468,black
24469,black
24470,black
24471,black
24472,white
24473,draw
24474,white
24475,black
24476,black
24477,black
24478,white
24479,draw
24480,white
24481,white
24482,white
24483,black
24484,white
24485,white
24486,white
24487,white
24488,white
24489,white
24490,white
24491,white
24492,white
24493,white
24494,white
24495,white
24496,white
24497,white
24498,white
24499,white
24500,white
24501,white
24502,white
24503,white
24504,white
24505,white
24506,white
24507,white
24508,white
24509,white
24510,white
24511,white
24512,white
24513,white
24514,white
24515,white
24516,black
24517,black
24518,black
24519,black
24520,black
24521,white
24522,black
24523,black
24524,black
24525,black
24526,black
24527,white
24528,draw
24529,white
24530,black
24531,black
24532,black
24533,white
24534,white
24535,white
24536,white
24537,white
24538,white
24539,white
24540,white
24541,white
24542,white
24543,white
24544,white
24545,white
24546,white
24547,white
24548,white
24549,white
24550,white
24551,white
24552,white
24553,white
24554,white
24555,white
24556,white
24557,white
24558,white
24559,white
24560,white
24561,white
24562,white
24563,white
24564,black
24565,black
24566,black
24567,black
24568,black
24569,black
24570,black
24571,black
24572,black
24573,black
24574,black
24575,black
24576,white
24577,black
24578,black
24579,black
24580,black
24581,black
24582,white
24583,white
24584,black
24585,white
24586,white
24587,white
24588,white
24589,white
24590,white
24591,white
24592,white
24593,white
24594,white
24595,white
24596,white
24597,white
24598,white
24599,white
24600,white
24601,white
24602,white
24603,white
24604,white
24605,white
24606,white
24607,white
24608,white
24609,white
24610,white
24611,white
24612,black
24613,black
24614,black
24615,black
24616,black
24617,black
24618,black
24619,black
24620,black
24621,black
24622,black
24623,black
24624,black
24625,white
24626,black
24627,black
24628,black
24629,black
24630,black
24631,white
24632,white
24633,white
24634,white
24635,white
24636,white
24637,white
24638,white
24639,white
24640,white
24641,white
24642,white
24643,white
24644,white
24645,white
24646,white
24647,white
24648,white
24649,white
24650,white
24651,white
24652,white
24653,white
24654,white
24655,white
24656,white
24657,white
24658,white
24659,white
24660,black
24661,black
24662,black
24663,black
24664,black
24665,black
24666,white
24667,black
24668,black
24669,black
24670,black
24671,black
24672,white
24673,white
24674,white
24675,black
24676,white
24677,black
24678,white
24679,white
24680,white
24681,white
24682,white
24683,white
24684,white
24685,white
24686,white
24687,white
24688,white
24689,white
24690,white
24691,white
24692,white
24693,white
24694,white
24695,white
24696,white
24697,white
24698,white
24699,white
24700,white
24701,white
24702,white
24703,white
24704,white
24705,white
24706,white
24707,white
24708,black
24709,black
24710,black
24711,black
24712,black
24713,black
24714,black
24715,black
24716,black
24717,black
24718,black
24719,black
24720,black
24721,white
24722,black
24723,black
24724,black
24725,black
24726,black
24727,white
24728,white
24729,white
24730,white
24731,white
24732,white
24733,white
24734,white
24735,white
24736,white
24737,white
24738,white
24739,white
24740,white
24741,white
24742,white
24743,white
24744,white
24745,white
24746,white
24747,white
24748,white
24749,white
24750,white
24751,white
24752,white
24753,white
24754,white
24755,white
24756,black
24757,black
24758,black
24759,black
24760,black
24761,black
24762,black
24763,black
24764,black
24765,black
24766,black
24767,black
24768,black
24769,white
24770,black
24771,black
24772,black
24773,black
24774,black
24775,white
24776,white
24777,black
24778,white
24779,white
24780,white
24781,white
24782,white
24783,white
24784,white
24785,white
24786,white
24787,white
24788,white
24789,white
24790,white
24791,white
24792,white
24793,white
24794,white
24795,white
24796,white
24797,white
24798,white
24799,white
24800,white
24801,white
24802,white
24803,white
24804,black
24805,black
24806,black
24807,black
24808,black
24809,black
24810,white
24811,black
24812,black
24813,black
24814,black
24815,black
24816,white
24817,white
24818,white
24819,black
24820,black
24821,black
24822,white
24823,white
24824,white
24825,white
24826,white
24827,white
24828,white
24829,white
24830,white
24831,white
24832,white
24833,white
24834,white
24835,white
24836,white
24837,white
24838,white
24839,white
24840,white
24841,white
24842,white
24843,white
24844,white
24845,white
24846,white
24847,white
24848,white
24849,white
24850,white
24851,white
24852,black
24853,black
24854,black
24855,black
24856,black
24857,black
24858,black
24859,black
24860,black
24861,black
24862,black
24863,black
24864,black
24865,white
24866,black
24867,black
24868,black
24869,black
24870,black
24871,white
24872,white
24873,black
24874,white
24875,white
24876,white
24877,white
24878,white
24879,white
24880,white
24881,white
24882,white
24883,white
24884,white
24885,white
24886,white
24887,white
24888,white
24889,white
24890,white
24891,white
24892,white
24893,white
24894,white
24895,white
24896,white
24897,white
24898,white
24899,white
24900,black
24901,black
24902,black
24903,black
24904,black
24905,black
24906,white
24907,black
24908,black
24909,black
24910,black
24911,black
24912,white
24913,white
24914,white
24915,black
24916,black
24917,black
24918,white
24919,white
24920,white
24921,black
24922,white
24923,white
24924,white
24925,white
24926,white
24927,white
24928,white
24929,white
24930,white
24931,white
24932,white
24933,white
24934,white
24935,white
24936,white
24937,white
24938,white
24939,white
24940,white
24941,white
24942,white
24943,white
24944,white
24945,white
24946,white
24947,white
24948,white
24949,black
24950,black
24951,black
24952,black
24953,white
24954,white
24955,white
24956,black
24957,black
24958,black
24959,white
24960,white
24961,white
24962,white
24963,white
24964,black
24965,white
24966,white
24967,white
24968,white
24969,white
24970,white
24971,white
24972,white
24973,white
24974,white
24975,white
24976,white
24977,white
24978,white
24979,white
24980,white
24981,white
24982,white
24983,white
24984,white
24985,white
24986,white
24987,white
24988,white
24989,white
24990,white
24991,white
24992,white
24993,white
24994,white
24995,white
24996,black
24997,black
24998,black
24999,black
25000,black
25001,black
25002,white
25003,black
25004,black
25005,black
25006,black
25007,black
25008,white
25009,white
25010,white
25011,black
25012,black
25013,black
25014,white
25015,white
25016,white
25017,black
25018,white
25019,white
25020,white
25021,white
25022,white
25023,white
25024,white
25025,white
25026,white
25027,white
25028,white
25029,white
25030,white
25031,white
25032,white
25033,white
25034,white
25035,white
25036,white
25037,white
25038,white
25039,white
25040,white
25041,white
25042,white
25043,white
25044,black
25045,black
25046,black
25047,black
25048,black
25049,black
25050,black
25051,black
25052,black
25053,black
25054,black
25055,black
25056,black
25057,white
25058,black
25059,black
25060,black
25061,black
25062,black
25063,white
25064,white
25065,black
25066,white
25067,white
25068,black
25069,white
25070,white
25071,white
25072,white
25073,white
25074,white
25075,white
25076,white
25077,white
25078,white
25079,white
25080,white
25081,white
25082,white
25083,white
25084,white
25085,white
25086,white
25087,white
25088,white
25089,white
25090,white
25091,white
25092,black
25093,black
25094,black
25095,black
25096,black
25097,black
25098,white
25099,black
25100,black
25101,black
25102,black
25103,black
25104,white
25105,white
25106,white
25107,black
25108,black
25109,black
25110,white
25111,white
25112,white
25113,black
25114,white
25115,white
25116,white
25117,white
25118,white
25119,white
25120,white
25121,white
25122,white
25123,white
25124,white
25125,white
25126,white
25127,white
25128,white
25129,white
25130,white
25131,white
25132,white
25133,white
25134,white
25135,white
25136,white
25137,white
25138,white
25139,white
25140,white
25141,black
25142,black
25143,black
25144,black
25145,white
25146,white
25147,white
25148,black
25149,black
25150,black
25151,white
25152,white
25153,white
25154,white
25155,white
25156,black
25157,white
25158,white
25159,white
25160,white
25161,white
25162,white
25163,white
25164,white
25165,white
25166,white
25167,white
25168,white
25169,white
25170,white
25171,white
25172,white
25173,white
25174,white
25175,white
25176,white
25177,white
25178,white
25179,white
25180,white
25181,white
25182,white
25183,white
25184,white
25185,white
25186,white
25187,white
25188,white
25189,white
25190,black
25191,black
25192,white
25193,white
25194,white
25195,white
25196,white
25197,black
25198,white
25199,white
25200,white
25201,white
25202,white
25203,white
25204,white
25205,white
25206,white
25207,white
25208,white
25209,white
25210,white
25211,white
25212,white
25213,white
25214,white
25215,white
25216,white
25217,white
25218,white
25219,white
25220,white
25221,white
25222,white
25223,white
25224,white
25225,white
25226,white
25227,white
25228,white
25229,white
25230,white
25231,white
25232,white
25233,white
25234,white
25235,white
25236,white
25237,black
25238,black
25239,black
25240,black
25241,white
25242,white
25243,white
25244,black
25245,black
25246,black
25247,white
25248,white
25249,white
25250,white
25251,white
25252,black
25253,white
25254,white
25255,white
25256,white
25257,white
25258,white
25259,white
25260,white
25261,white
25262,white
25263,white
25264,white
25265,white
25266,white
25267,white
25268,white
25269,white
25270,white
25271,white
25272,white
25273,white
25274,white
25275,white
25276,white
25277,white
25278,white
25279,white
25280,white
25281,white
25282,white
25283,white
25284,black
25285,black
25286,black
25287,black
25288,black
25289,black
25290,white
25291,black
25292,black
25293,black
25294,black
25295,black
25296,white
25297,white
25298,white
25299,black
25300,black
25301,black
25302,white
25303,white
25304,white
25305,black
25306,white
25307,white
25308,white
25309,white
25310,white
25311,white
25312,white
25313,white
25314,white
25315,white
25316,white
25317,white
25318,white
25319,white
25320,white
25321,white
25322,white
25323,white
25324,white
25325,white
25326,white
25327,white
25328,white
25329,white
25330,white
25331,white
25332,black
25333,black
25334,black
25335,black
25336,black
25337,black
25338,black
25339,black
25340,black
25341,black
25342,black
25343,black
25344,black
25345,white
25346,black
25347,black
25348,black
25349,black
25350,black
25351,white
25352,white
25353,black
25354,white
25355,white
25356,black
25357,white
25358,white
25359,white
25360,white
25361,white
25362,white
25363,white
25364,white
25365,white
25366,white
25367,white
25368,white
25369,white
25370,white
25371,white
25372,white
25373,white
25374,white
25375,white
25376,white
25377,white
25378,white
25379,white
25380,black
25381,black
25382,black
25383,black
25384,black
25385,black
25386,white
25387,black
25388,black
25389,black
25390,black
25391,black
25392,white
25393,white
25394,white
25395,black
25396,black
25397,black
25398,white
25399,white
25400,white
25401,black
25402,white
25403,white
25404,white
25405,white
25406,white
25407,white
25408,white
25409,white
25410,white
25411,white
25412,white
25413,white
25414,white
25415,white
25416,white
25417,white
25418,white
25419,white
25420,white
25421,white
25422,white
25423,white
25424,white
25425,white
25426,white
25427,white
25428,white
25429,black
25430,black
25431,black
25432,black
25433,white
25434,white
25435,white
25436,black
25437,black
25438,black
25439,white
25440,white
25441,white
25442,white
25443,white
25444,black
25445,white
25446,white
25447,white
25448,white
25449,white
25450,white
25451,white
25452,white
25453,white
25454,white
25455,white
25456,white
25457,white
25458,white
25459,white
25460,white
25461,white
25462,white
25463,white
25464,white
25465,white
25466,white
25467,white
25468,white
25469,white
25470,white
25471,white
25472,white
25473,white
25474,white
25475,white
25476,white
25477,white
25478,black
25479,black
25480,white
25481,white
25482,white
25483,white
25484,white
25485,black
25486,white
25487,white
25488,white
25489,white
25490,white
25491,white
25492,white
25493,white
25494,white
25495,white
25496,white
25497,white
25498,white
25499,white
25500,white
25501,white
25502,white
25503,white
25504,white
25505,white
25506,white
25507,white
25508,white
25509,white
25510,white
25511,white
25512,white
25513,white
25514,white
25515,white
25516,white
25517,white
25518,white
25519,white
25520,white
25521,white
25522,white
25523,white
25524,white
25525,white
25526,white
25527,white
25528,white
25529,white
25530,white
25531,white
25532,white
25533,white
25534,white
25535,white
25536,white
25537,white
25538,white
25539,white
25540,white
25541,white
25542,white
25543,white
25544,white
25545,white
25546,white
25547,white
25548,white
25549,white
25550,white
25551,white
25552,white
25553,white
25554,white
25555,white
25556,white
25557,white
25558,white
25559,white
25560,white
25561,white
25562,white
25563,white
25564,white
25565,white
25566,white
25567,white
25568,white
25569,white
25570,white
25571,white
25572,white
25573,white
25574,black
25575,black
25576,white
25577,white
25578,white
25579,white
25580,white
25581,black
25582,white
25583,white
25584,white
25585,white
25586,white
25587,white
25588,white
25589,white
25590,white
25591,white
25592,white
25593,white
25594,white
25595,white
25596,white
25597,white
25598,white
25599,white
25600,white
25601,white
25602,white
25603,white
25604,white
25605,white
25606,white
25607,white
25608,white
25609,white
25610,white
25611,white
25612,white
25613,white
25614,white
25615,white
25616,white
25617,white
25618,white
25619,white
25620,white
25621,black
25622,black
25623,black
25624,black
25625,white
25626,white
25627,white
25628,black
25629,black
25630,black
25631,white
25632,white
25633,white
25634,white
25635,white
25636,black
25637,white
25638,white
25639,white
25640,white
25641,white
25642,white
25643,white
25644,white
25645,white
25646,white
25647,white
25648,white
25649,white
25650,white
25651,white
25652,white
25653,white
25654,white
25655,white
25656,white
25657,white
25658,white
25659,white
25660,white
25661,white
25662,white
25663,white
25664,white
25665,white
25666,white
25667,white
25668,black
25669,black
25670,black
25671,black
25672,black
25673,black
25674,white
25675,black
25676,black
25677,black
25678,black
25679,black
25680,white
25681,white
25682,white
25683,black
25684,black
25685,black
25686,white
25687,white
25688,white
25689,black
25690,white
25691,white
25692,white
25693,white
25694,white
25695,white
25696,white
25697,white
25698,white
25699,white
25700,white
25701,white
25702,white
25703,white
25704,white
25705,white
25706,white
25707,white
25708,white
25709,white
25710,white
25711,white
25712,white
25713,white
25714,white
25715,white
25716,white
25717,black
25718,black
25719,black
25720,black
25721,white
25722,white
25723,white
25724,black
25725,black
25726,black
25727,white
25728,white
25729,white
25730,white
25731,white
25732,black
25733,white
25734,white
25735,white
25736,white
25737,white
25738,white
25739,white
25740,white
25741,white
25742,white
25743,white
25744,white
25745,white
25746,white
25747,white
25748,white
25749,white
25750,white
25751,white
25752,white
25753,white
25754,white
25755,white
25756,white
25757,white
25758,white
25759,white
25760,white
25761,white
25762,white
25763,white
25764,white
25765,white
25766,black
25767,black
25768,white
25769,white
25770,white
25771,white
25772,white
25773,black
25774,white
25775,white
25776,white
25777,white
25778,white
25779,white
25780,white
25781,white
25782,white
25783,white
25784,white
25785,white
25786,white
25787,white
25788,white
25789,white
25790,white
25791,white
25792,white
25793,white
25794,white
25795,white
25796,white
25797,white
25798,white
25799,white
25800,white
25801,white
25802,white
25803,white
25804,white
25805,white
25806,white
25807,white
25808,white
25809,white
25810,white
25811,white
25812,white
25813,white
25814,white
25815,white
25816,white
25817,white
25818,white
25819,white
25820,white
25821,white
25822,white
25823,white
25824,white
25825,white
25826,white
25827,white
25828,white
25829,white
25830,white
25831,white
25832,white
25833,white
25834,white
25835,white
25836,white
25837,white
25838,white
25839,white
25840,white
25841,white
25842,white
25843,white
25844,white
25845,white
25846,white
25847,white
25848,white
25849,white
25850,white
25851,white
25852,white
25853,white
25854,white
25855,white
25856,white
25857,white
25858,white
25859,white
25860,white
25861,white
25862,white
25863,white
25864,white
25865,white
25866,white
25867,white
25868,white
25869,white
25870,white
25871,white
25872,white
25873,white
25874,white
25875,white
25876,white
25877,white
25878,white
25879,white
25880,white
25881,white
25882,white
25883,white
25884,white
25885,white
25886,white
25887,white
25888,white
25889,white
25890,white
25891,white
25892,white
25893,white
25894,white
25895,white
25896,white
25897,white
25898,white
25899,white
25900,white
25901,white
25902,white
25903,white
25904,white
25905,white
25906,white
25907,white
25908,white
25909,white
25910,black
25911,black
25912,white
25913,white
25914,white
25915,white
25916,white
25917,black
25918,white
25919,white
25920,white
25921,white
25922,white
25923,white
25924,white
25925,white
25926,white
25927,white
25928,white
25929,white
25930,white
25931,white
25932,white
25933,white
25934,white
25935,white
25936,white
25937,white
25938,white
25939,white
25940,white
25941,white
25942,white
25943,white
25944,white
25945,white
25946,white
25947,white
25948,white
25949,white
25950,white
25951,white
25952,white
25953,white
25954,white
25955,white
25956,white
25957,black
25958,black
25959,black
25960,black
25961,white
25962,white
25963,white
25964,black
25965,black
25966,black
25967,white
25968,white
25969,white
25970,white
25971,white
25972,black
25973,white
25974,white
25975,white
25976,white
25977,white
25978,white
25979,white
25980,white
25981,white
25982,white
25983,white
25984,white
25985,white
25986,white
25987,white
25988,white
25989,white
25990,white
25991,white
25992,white
25993,white
25994,white
25995,white
25996,white
25997,white
25998,white
25999,white
26000,white
26001,white
26002,white
26003,white
26004,white
26005,white
26006,white
26007,white
26008,white
26009,white
26010,white
26011,white
26012,white
26013,white
26014,white
26015,white
26016,black
26017,white
26018,white
26019,white
26020,white
26021,white
26022,white
26023,draw
26024,white
26025,white
26026,black
26027,white
26028,black
26029,black
26030,black
26031,draw
26032,black
26033,black
26034,black
26035,draw
26036,black
26037,draw
26038,black
26039,black
26040,black
26041,black
26042,black
26043,black
26044,black
26045,draw
26046,black
26047,black
26048,black
26049,black
26050,black
26051,black
26052,draw
26053,white
26054,white
26055,white
26056,white
26057,black
26058,white
26059,white
26060,white
26061,white
26062,white
26063,white
26064,draw
26065,black
26066,white
26067,white
26068,white
26069,white
26070,white
26071,black
26072,white
26073,black
26074,draw
26075,black
26076,draw
26077,black
26078,draw
26079,black
26080,black
26081,black
26082,black
26083,black
26084,black
26085,black
26086,draw
26087,black
26088,black
26089,black
26090,black
26091,black
26092,black
26093,black
26094,black
26095,black
26096,black
26097,black
26098,black
26099,black
26100,black
26101,draw
26102,white
26103,white
26104,white
26105,draw
26106,black
26107,white
26108,white
26109,white
26110,white
26111,white
26112,black
26113,draw
26114,black
26115,white
26116,white
26117,white
26118,black
26119,draw
26120,black
26121,draw
26122,black
26123,draw
26124,black
26125,draw
26126,black
26127,draw
26128,black
26129,black
26130,black
26131,black
26132,black
26133,black
26134,black
26135,black
26136,black
26137,black
26138,black
26139,black
26140,black
26141,black
26142,black
26143,black
26144,black
26145,black
26146,black
26147,black
26148,white
26149,white
26150,white
26151,draw
26152,black
26153,white
26154,white
26155,white
26156,white
26157,white
26158,black
26159,draw
26160,black
26161,white
26162,white
26163,white
26164,black
26165,draw
26166,black
26167,draw
26168,black
26169,draw
26170,black
26171,draw
26172,black
26173,draw
26174,black
26175,draw
26176,black
26177,black
26178,black
26179,black
26180,black
26181,black
26182,black
26183,black
26184,black
26185,black
26186,black
26187,black
26188,black
26189,black
26190,black
26191,black
26192,black
26193,black
26194,black
26195,black
26196,white
26197,white
26198,white
26199,white
26200,draw
26201,white
26202,white
26203,white
26204,white
26205,white
26206,white
26207,black
26208,white
26209,white
26210,white
26211,white
26212,white
26213,black
26214,draw
26215,black
26216,white
26217,black
26218,draw
26219,black
26220,draw
26221,black
26222,draw
26223,black
26224,draw
26225,black
26226,black
26227,black
26228,black
26229,black
26230,black
26231,black
26232,black
26233,black
26234,black
26235,black
26236,black
26237,black
26238,black
26239,black
26240,black
26241,black
26242,black
26243,black
26244,white
26245,white
26246,white
26247,white
26248,white
26249,white
26250,white
26251,white
26252,white
26253,white
26254,white
26255,white
26256,white
26257,white
26258,white
26259,white
26260,white
26261,white
26262,black
26263,white
26264,white
26265,draw
26266,black
26267,white
26268,black
26269,draw
26270,black
26271,black
26272,black
26273,draw
26274,black
26275,draw
26276,black
26277,black
26278,black
26279,draw
26280,black
26281,black
26282,black
26283,black
26284,black
26285,black
26286,black
26287,black
26288,black
26289,black
26290,black
26291,black
26292,white
26293,white
26294,white
26295,white
26296,white
26297,white
26298,white
26299,white
26300,white
26301,white
26302,white
26303,white
26304,draw
26305,black
26306,white
26307,white
26308,white
26309,white
26310,white
26311,black
26312,white
26313,black
26314,black
26315,black
26316,draw
26317,black
26318,draw
26319,black
26320,black
26321,black
26322,black
26323,black
26324,black
26325,black
26326,draw
26327,black
26328,black
26329,black
26330,black
26331,black
26332,black
26333,black
26334,black
26335,black
26336,black
26337,black
26338,black
26339,black
26340,black
26341,white
26342,white
26343,white
26344,white
26345,white
26346,draw
26347,white
26348,white
26349,white
26350,white
26351,white
26352,black
26353,draw
26354,black
26355,white
26356,white
26357,white
26358,black
26359,draw
26360,black
26361,draw
26362,black
26363,draw
26364,black
26365,black
26366,black
26367,draw
26368,black
26369,black
26370,black
26371,black
26372,black
26373,black
26374,black
26375,black
26376,black
26377,black
26378,black
26379,black
26380,black
26381,black
26382,black
26383,black
26384,black
26385,black
26386,black
26387,black
26388,draw
26389,black
26390,white
26391,white
26392,white
26393,white
26394,black
26395,draw
26396,white
26397,white
26398,white
26399,black
26400,draw
26401,black
26402,draw
26403,black
26404,white
26405,black
26406,draw
26407,black
26408,draw
26409,black
26410,draw
26411,black
26412,draw
26413,black
26414,black
26415,black
26416,black
26417,black
26418,black
26419,black
26420,black
26421,black
26422,black
26423,black
26424,black
26425,black
26426,black
26427,black
26428,black
26429,black
26430,black
26431,black
26432,black
26433,black
26434,black
26435,black
26436,black
26437,white
26438,white
26439,white
26440,white
26441,black
26442,draw
26443,black
26444,white
26445,white
26446,black
26447,draw
26448,black
26449,draw
26450,black
26451,draw
26452,black
26453,draw
26454,black
26455,draw
26456,black
26457,draw
26458,black
26459,black
26460,black
26461,black
26462,black
26463,black
26464,black
26465,black
26466,black
26467,black
26468,black
26469,black
26470,black
26471,black
26472,black
26473,black
26474,black
26475,black
26476,black
26477,black
26478,black
26479,black
26480,black
26481,black
26482,black
26483,black
26484,white
26485,white
26486,white
26487,white
26488,black
26489,draw
26490,black
26491,white
26492,white
26493,white
26494,draw
26495,black
26496,draw
26497,black
26498,white
26499,black
26500,draw
26501,black
26502,draw
26503,black
26504,draw
26505,black
26506,draw
26507,black
26508,draw
26509,black
26510,black
26511,black
26512,black
26513,black
26514,black
26515,black
26516,black
26517,black
26518,black
26519,black
26520,black
26521,black
26522,black
26523,black
26524,black
26525,black
26526,black
26527,black
26528,black
26529,black
26530,black
26531,black
26532,white
26533,white
26534,white
26535,white
26536,white
26537,black
26538,white
26539,white
26540,white
26541,white
26542,white
26543,draw
26544,black
26545,white
26546,white
26547,white
26548,black
26549,draw
26550,black
26551,draw
26552,black
26553,draw
26554,black
26555,draw
26556,black
26557,draw
26558,black
26559,black
26560,black
26561,black
26562,black
26563,black
26564,black
26565,black
26566,black
26567,black
26568,black
26569,black
26570,black
26571,black
26572,black
26573,black
26574,black
26575,black
26576,black
26577,black
26578,black
26579,black
26580,white
26581,white
26582,white
26583,white
26584,white
26585,white
26586,white
26587,white
26588,white
26589,white
26590,white
26591,white
26592,white
26593,white
26594,white
26595,white
26596,white
26597,black
26598,draw
26599,black
26600,white
26601,black
26602,draw
26603,black
26604,black
26605,black
26606,draw
26607,black
26608,draw
26609,black
26610,black
26611,black
26612,black
26613,black
26614,black
26615,black
26616,black
26617,black
26618,black
26619,black
26620,black
26621,black
26622,black
26623,black
26624,black
26625,black
26626,black
26627,black
26628,white
26629,white
26630,white
26631,white
26632,white
26633,white
26634,white
26635,white
26636,white
26637,white
26638,white
26639,white
26640,white
26641,white
26642,white
26643,white
26644,white
26645,white
26646,white
26647,black
26648,white
26649,white
26650,black
26651,white
26652,black
26653,black
26654,black
26655,draw
26656,black
26657,black
26658,black
26659,black
26660,black
26661,black
26662,black
26663,black
26664,black
26665,black
26666,black
26667,black
26668,black
26669,black
26670,black
26671,black
26672,black
26673,black
26674,black
26675,black
26676,white
26677,white
26678,white
26679,white
26680,white
26681,white
26682,black
26683,white
26684,white
26685,white
26686,white
26687,white
26688,white
26689,draw
26690,white
26691,white
26692,white
26693,white
26694,white
26695,black
26696,white
26697,black
26698,black
26699,black
26700,draw
26701,black
26702,black
26703,black
26704,black
26705,black
26706,black
26707,black
26708,black
26709,black
26710,black
26711,black
26712,black
26713,black
26714,black
26715,black
26716,black
26717,black
26718,black
26719,black
26720,black
26721,black
26722,black
26723,black
26724,black
26725,white
26726,white
26727,white
26728,white
26729,white
26730,draw
26731,black
26732,white
26733,white
26734,white
26735,white
26736,white
26737,black
26738,draw
26739,white
26740,white
26741,white
26742,black
26743,draw
26744,black
26745,draw
26746,black
26747,black
26748,black
26749,black
26750,black
26751,black
26752,black
26753,black
26754,black
26755,black
26756,black
26757,black
26758,black
26759,black
26760,black
26761,black
26762,black
26763,black
26764,black
26765,black
26766,black
26767,black
26768,black
26769,black
26770,black
26771,black
26772,white
26773,white
26774,white
26775,white
26776,white
26777,white
26778,black
26779,white
26780,white
26781,white
26782,white
26783,white
26784,black
26785,draw
26786,black
26787,white
26788,white
26789,black
26790,draw
26791,black
26792,black
26793,black
26794,black
26795,black
26796,black
26797,black
26798,black
26799,black
26800,black
26801,black
26802,black
26803,black
26804,black
26805,black
26806,black
26807,black
26808,black
26809,black
26810,black
26811,black
26812,black
26813,black
26814,black
26815,black
26816,black
26817,black
26818,black
26819,black
26820,white
26821,white
26822,white
26823,white
26824,white
26825,black
26826,white
26827,white
26828,white
26829,white
26830,white
26831,black
26832,draw
26833,black
26834,white
26835,white
26836,white
26837,draw
26838,black
26839,draw
26840,black
26841,draw
26842,black
26843,black
26844,black
26845,black
26846,black
26847,black
26848,black
26849,black
26850,black
26851,black
26852,black
26853,black
26854,black
26855,black
26856,black
26857,black
26858,black
26859,black
26860,black
26861,black
26862,black
26863,black
26864,black
26865,black
26866,black
26867,black
26868,white
26869,white
26870,white
26871,white
26872,white
26873,white
26874,white
26875,white
26876,white
26877,white
26878,white
26879,white
26880,black
26881,white
26882,white
26883,white
26884,white
26885,white
26886,draw
26887,black
26888,white
26889,black
26890,draw
26891,black
26892,black
26893,black
26894,black
26895,black
26896,black
26897,black
26898,black
26899,black
26900,black
26901,black
26902,black
26903,black
26904,black
26905,black
26906,black
26907,black
26908,black
26909,black
26910,black
26911,black
26912,black
26913,black
26914,black
26915,black
26916,white
26917,white
26918,white
26919,white
26920,white
26921,white
26922,white
26923,white
26924,white
26925,white
26926,white
26927,white
26928,white
26929,white
26930,white
26931,white
26932,white
26933,white
26934,white
26935,white
26936,white
26937,black
26938,black
26939,white
26940,black
26941,draw
26942,black
26943,black
26944,black
26945,black
26946,black
26947,black
26948,black
26949,black
26950,black
26951,black
26952,black
26953,black
26954,black
26955,black
26956,black
26957,black
26958,black
26959,black
26960,black
26961,black
26962,black
26963,black
26964,white
26965,white
26966,white
26967,white
26968,white
26969,white
26970,white
26971,white
26972,white
26973,white
26974,white
26975,white
26976,white
26977,white
26978,white
26979,white
26980,white
26981,white
26982,white
26983,white
26984,white
26985,white
26986,black
26987,white
26988,white
26989,black
26990,white
26991,black
26992,black
26993,black
26994,black
26995,black
26996,black
26997,black
26998,black
26999,black
27000,black
27001,black
27002,black
27003,black
27004,black
27005,black
27006,black
27007,black
27008,black
27009,black
27010,black
27011,black
27012,white
27013,white
27014,white
27015,white
27016,white
27017,white
27018,white
27019,white
27020,white
27021,white
27022,white
27023,white
27024,white
27025,black
27026,white
27027,white
27028,white
27029,white
27030,white
27031,black
27032,black
27033,black
27034,black
27035,black
27036,black
27037,black
27038,black
27039,black
27040,black
27041,black
27042,black
27043,black
27044,black
27045,black
27046,black
27047,black
27048,black
27049,black
27050,black
27051,black
27052,black
27053,black
27054,black
27055,black
27056,black
27057,black
27058,black
27059,black
27060,white
27061,white
27062,white
27063,white
27064,white
27065,white
27066,white
27067,white
27068,white
27069,white
27070,white
27071,white
27072,white
27073,white
27074,white
27075,white
27076,white
27077,white
27078,white
27079,white
27080,white
27081,white
27082,white
27083,white
27084,black
27085,black
27086,white
27087,black
27088,black
27089,black
27090,black
27091,black
27092,black
27093,black
27094,black
27095,black
27096,black
27097,black
27098,black
27099,black
27100,black
27101,black
27102,black
27103,black
27104,black
27105,black
27106,black
27107,black
27108,white
27109,white
27110,white
27111,white
27112,white
27113,white
27114,white
27115,white
27116,white
27117,white
27118,white
27119,white
27120,white
27121,white
27122,white
27123,white
27124,white
27125,white
27126,white
27127,white
27128,white
27129,white
27130,white
27131,white
27132,white
27133,black
27134,white
27135,black
27136,black
27137,black
27138,black
27139,white
27140,black
27141,black
27142,black
27143,black
27144,black
27145,black
27146,black
27147,black
27148,black
27149,black
27150,black
27151,black
27152,black
27153,black
27154,black
27155,black
27156,white
27157,white
27158,white
